episode,episode_length,episode_reward,frame,step,total_time
218.0,32.7,4.281685401430616,10041,10041.0,149.50449919700623
438.0,62.4,9.681742184506778,20001,20001.0,507.49167227745056
590.0,103.0,17.15298369494152,30257,30257.0,884.8691546916962
717.0,122.2,11.363716182743396,40020,40020.0,1249.2848906517029
809.0,111.5,16.4696956273407,50100,50100.0,1630.819759130478
889.0,134.1,23.960528293963574,60028,60028.0,2007.4690053462982
987.0,59.4,25.833107351303198,70031,70031.0,2388.473058462143
1087.0,77.7,23.50061217442702,80061,80061.0,2750.0182967185974
1200.0,112.8,20.99370674626728,90037,90037.0,3113.331612586975
1319.0,82.0,28.47097127781189,100027,100027.0,3493.0517630577087
1432.0,100.6,26.018146231206934,110055,110055.0,3859.8234462738037
1531.0,59.5,26.938042569225445,120021,120021.0,4225.943623781204
1636.0,66.0,24.42659189268901,130084,130084.0,4594.794466257095
1739.0,115.5,30.475629894333643,140061,140061.0,4960.793004274368
1851.0,146.8,26.14413916459016,150052,150052.0,5330.6626188755035
1952.0,73.9,31.527186708642244,160006,160006.0,5701.886181116104
2051.0,88.2,35.23056333387674,170060,170060.0,6065.636358737946
2146.0,95.9,38.300019689597974,180075,180075.0,6437.931967973709
2240.0,85.0,37.004030627318706,190042,190042.0,6810.48464012146
2340.0,221.3,33.15597830374728,200082,200082.0,7179.0599620342255
2436.0,96.5,28.227020223290378,210089,210089.0,7565.812110424042
2522.0,83.9,35.298694340197116,220022,220022.0,7926.989488363266
2623.0,88.3,32.122860970665485,230051,230051.0,8297.267119407654
2711.0,69.0,35.23974630893198,240061,240061.0,8668.125076055527
2813.0,137.0,33.230588672512035,250091,250091.0,9035.092172384262
2907.0,111.3,33.866921411182346,260065,260065.0,9409.73914384842
3004.0,79.8,21.26497308954122,270029,270029.0,9776.544083833694
3105.0,116.6,37.919588142535716,280053,280053.0,10137.81467962265
3198.0,93.5,33.88589667740748,290010,290010.0,10504.160007715225
3295.0,78.3,37.841876227240824,300083,300083.0,10874.200320243835
3399.0,137.1,36.24049721069913,310042,310042.0,11235.300728321075
3494.0,109.1,39.23568360701873,320014,320014.0,11606.79555940628
3581.0,99.1,37.194670548527476,330050,330050.0,11975.924911260605
3676.0,103.8,32.34952115304044,340050,340050.0,12338.410321474075
3771.0,115.7,40.47946314309439,350048,350048.0,12711.57999420166
3861.0,166.6,45.210690364207366,360123,360123.0,13089.829450130463
3949.0,114.8,37.179302395328634,370015,370015.0,13463.770064353943
4032.0,88.3,44.16185766039376,380030,380030.0,13833.897922992706
4124.0,127.5,40.587162094831434,390042,390042.0,14194.968842983246
4213.0,124.1,46.45907589094763,400046,400046.0,14571.411557912827
4297.0,101.0,36.78239711328512,410096,410096.0,14941.435787439346
4384.0,89.2,23.374262130529907,420096,420096.0,15304.245351076126
4471.0,256.5,34.55584942992786,430059,430059.0,15663.183103561401
4554.0,92.0,41.41799764781625,440014,440014.0,16045.782530784607
4631.0,100.2,38.75434503343479,450096,450096.0,16412.994632959366
4704.0,164.0,43.21842433827151,460057,460057.0,16772.731216430664
4789.0,113.9,47.33736529640974,470034,470034.0,17152.263317346573
4873.0,145.3,50.09814856377228,480020,480020.0,17519.559010982513
4948.0,107.8,45.77188766550207,490069,490069.0,17894.229381799698
5033.0,114.9,47.531015710031866,500093,500093.0,18255.614377975464
5116.0,136.2,47.88279612645835,510032,510032.0,18627.372053146362
5197.0,134.8,50.87341668154869,520029,520029.0,19002.061712265015
5270.0,138.9,45.7370362613548,530049,530049.0,19378.61834192276
5351.0,124.3,33.211593061091826,540179,540179.0,19758.668263435364
5427.0,116.7,51.11054678118016,550151,550151.0,20129.221519470215
5506.0,236.9,41.97034419378084,560005,560005.0,20490.419926404953
5589.0,131.1,41.29926723230159,570037,570037.0,20874.435202360153
5667.0,172.8,46.53531084831262,580027,580027.0,21246.659837007523
5743.0,141.0,44.350375278389166,590117,590117.0,21622.249729394913
5822.0,123.6,58.83956595198426,600055,600055.0,21993.94336080551
5900.0,116.2,61.05827635080509,610145,610145.0,22365.428448438644
5971.0,132.8,47.61327006292092,620097,620097.0,22736.072430372238
6043.0,147.3,44.14186650771907,630062,630062.0,23101.61658859253
6106.0,130.9,48.82586584720458,640100,640100.0,23478.31636619568
6172.0,191.5,58.73385803165083,650103,650103.0,23853.681547164917
6244.0,189.6,50.54718124960541,660140,660140.0,24236.452696084976
6317.0,107.2,58.73973200821901,670076,670076.0,24619.628729343414
6389.0,157.5,43.87375608165489,680125,680125.0,24982.56068253517
6465.0,114.5,50.79447303377692,690186,690186.0,25357.167227745056
6538.0,114.2,55.674065809240645,700027,700027.0,25715.81898522377
6598.0,141.9,45.24816241367881,710068,710068.0,26089.880655527115
6659.0,111.6,48.1964215048867,720037,720037.0,26458.435081720352
6722.0,176.8,68.6249810035292,730058,730058.0,26824.35578584671
6793.0,122.3,57.19192706965748,740103,740103.0,27205.29821062088
6865.0,119.5,50.3904775249802,750056,750056.0,27583.213124513626
6930.0,118.1,46.26402722624355,760035,760035.0,27953.070733308792
6988.0,147.7,53.92819824334809,770087,770087.0,28328.830196619034
7052.0,166.6,59.68726117959953,780109,780109.0,28706.914543151855
7116.0,179.8,60.35385889081628,790303,790303.0,29084.696550130844
7180.0,291.1,40.983714848119845,800054,800054.0,29454.77906036377
7240.0,141.9,68.98298661859664,810085,810085.0,29848.235566854477
7296.0,181.3,53.01532834604119,820072,820072.0,30225.066618919373
7355.0,130.3,58.70270916077616,830191,830191.0,30613.577122449875
7417.0,122.5,58.260032451281155,840023,840023.0,30975.9383790493
