episode,episode_length,episode_reward,frame,step,total_time
210.0,47.7,4.818858444448784,10030,10030.0,131.94222974777222
456.0,30.2,5.877379975026241,20016,20016.0,390.35787630081177
684.0,31.6,5.535715432800262,30009,30009.0,651.4438116550446
891.0,68.8,8.179259263436546,40056,40056.0,914.0023286342621
1042.0,94.8,10.408381653898875,50072,50072.0,1178.5074214935303
1142.0,180.4,8.311438351047896,60036,60036.0,1452.5341424942017
1177.0,719.7,7.382933083263575,70289,70289.0,1750.4032378196716
1204.0,185.1,7.461666578947795,80507,80507.0,2124.778149843216
1227.0,188.0,10.10916370388162,90070,90070.0,2414.1515305042267
1300.0,63.2,11.652086158878713,100017,100017.0,2703.2098350524902
1363.0,256.5,13.813900352626542,110064,110064.0,2979.921516895294
1442.0,69.6,12.525108755568274,120697,120697.0,3300.605355978012
1506.0,325.7,17.84565592668387,130074,130074.0,3567.010961532593
1563.0,112.1,14.152711902157606,140411,140411.0,3882.8875222206116
1609.0,176.2,17.141088130044,150930,150930.0,4189.021016597748
1660.0,144.1,14.709679125943202,160280,160280.0,4467.924038410187
1704.0,211.2,17.594935158185848,170279,170279.0,4768.869411230087
1745.0,297.0,19.481650532671047,180345,180345.0,5068.843147754669
1786.0,99.4,16.022873776418763,190059,190059.0,5371.015978813171
1850.0,288.0,20.006271369526274,200062,200062.0,5649.487192153931
1898.0,418.1,18.168447347952917,210044,210044.0,5956.633542776108
1973.0,92.0,13.865783485669041,220081,220081.0,6287.663884878159
2020.0,209.5,19.05203521969252,230178,230178.0,6574.160045385361
2055.0,102.3,19.66256164433354,240805,240805.0,6899.673002958298
2095.0,63.0,13.495141451640501,250022,250022.0,7163.096477985382
2122.0,174.0,16.503207830902284,260490,260490.0,7461.291086673737
2160.0,92.4,17.631626882277207,270085,270085.0,7753.017112731934
2196.0,597.4,27.49395805367548,280271,280271.0,8044.176359176636
2244.0,238.4,24.150299386523336,290221,290221.0,8392.086212396622
2286.0,174.4,24.367681653288646,300133,300133.0,8693.904134750366
2324.0,564.2,30.170272337278817,310354,310354.0,8999.537203073502
2366.0,488.2,29.13111035253865,320098,320098.0,9342.4999833107
2397.0,358.2,28.46248926615465,330213,330213.0,9680.36577296257
2424.0,493.6,32.677486200414826,340048,340048.0,9996.595037698746
2451.0,146.8,26.539074607926587,350102,350102.0,10333.843121767044
2485.0,856.8,29.940357824042415,360123,360123.0,10625.031914949417
2506.0,1000.0,23.832151450943492,370401,370401.0,11021.354249238968
2524.0,330.3,28.8561040021769,380087,380087.0,11423.612399339676
2560.0,228.2,30.011675003425932,390188,390188.0,11747.1088616848
2589.0,764.6,31.958616248279753,400790,400790.0,12072.38058590889
2618.0,328.4,31.98460937792816,410251,410251.0,12420.325600862503
2649.0,257.8,30.19039331634289,420113,420113.0,12736.283665657043
2685.0,449.7,31.19555600395183,430041,430041.0,13044.365842103958
2719.0,397.5,30.199472488241536,440320,440320.0,13391.608768463135
2756.0,168.4,32.924333292264706,450148,450148.0,13714.687011241913
2817.0,172.8,32.355754879377734,460382,460382.0,14009.396833181381
2868.0,218.8,34.34888347854132,470166,470166.0,14295.746410608292
2905.0,257.9,33.23559691182194,480148,480148.0,14598.984981775284
2952.0,122.1,35.01729297867062,490004,490004.0,14903.349293231964
3002.0,890.6,34.5414588530631,500378,500378.0,15201.375739574432
3030.0,560.9,33.40944484504208,510664,510664.0,15617.474036216736
3057.0,131.9,32.41247305432657,520571,520571.0,15973.040074825287
3089.0,919.8,31.089119431132747,530122,530122.0,16255.285521268845
3134.0,392.1,29.449837571496403,540403,540403.0,16669.39583683014
3159.0,714.5,37.83522717996026,550238,550238.0,17001.881870508194
3188.0,194.8,33.32862052292352,560119,560119.0,17378.088856220245
3222.0,805.8,35.45272147299416,570144,570144.0,17689.57693219185
3257.0,731.5,32.78100876678357,580022,580022.0,18084.072968244553
3313.0,120.6,34.38841623117098,590007,590007.0,18462.229507923126
3356.0,81.8,35.60809886201033,600040,600040.0,18752.86181139946
3392.0,142.5,32.37228469938764,610066,610066.0,19041.38307762146
3430.0,108.5,36.30481990650658,620082,620082.0,19340.565261125565
3472.0,597.7,35.55153389198855,630105,630105.0,19631.949088811874
3509.0,129.1,35.46795776767864,640005,640005.0,19996.821359872818
3550.0,459.3,38.52539712040581,650238,650238.0,20302.94867157936
3595.0,131.5,34.20733377092815,660034,660034.0,20642.85769057274
3640.0,825.8,38.2145008118909,670230,670230.0,20943.259611845016
3678.0,236.6,38.56177170396409,680016,680016.0,21336.505830526352
3732.0,163.5,37.88001759218008,690138,690138.0,21643.883899211884
3782.0,127.8,34.92542684686937,700091,700091.0,21939.587477445602
3842.0,286.2,38.3282582295561,710159,710159.0,22223.43684220314
3917.0,125.4,39.79947242761476,720058,720058.0,22536.882287979126
3984.0,112.4,34.247154649859546,730029,730029.0,22821.063635110855
4035.0,214.1,31.756257464273055,740024,740024.0,23104.839547634125
4086.0,113.8,38.32212919534528,750050,750050.0,23406.47581100464
4136.0,193.9,37.56553863810505,760352,760352.0,23699.036923885345
4204.0,127.8,35.681526241986276,770272,770272.0,23987.231330156326
4278.0,116.0,37.73421712624143,780029,780029.0,24268.626425027847
4328.0,132.0,37.798860656073934,790129,790129.0,24559.081840991974
4407.0,149.7,36.70677752375616,800084,800084.0,24845.814044952393
4467.0,367.9,32.90836944060409,810094,810094.0,25138.56632709503
4521.0,107.5,39.99021501841274,820037,820037.0,25451.783732175827
4583.0,482.5,34.88428400933377,830336,830336.0,25746.344444036484
4625.0,247.9,34.67654147849862,840057,840057.0,26091.951661109924
