episode,episode_length,episode_reward,frame,step,total_time
496.0,19.9,12.04891832149354,10013,10013.0,111.56186866760254
930.0,35.2,26.461898073650257,20008,20008.0,354.7160403728485
1228.0,35.8,28.222137390232273,30035,30035.0,619.3947732448578
1507.0,37.3,27.70702479405255,40012,40012.0,884.1219027042389
1777.0,40.2,32.77094234830795,50007,50007.0,1146.6777136325836
2041.0,43.9,34.56284772672788,60017,60017.0,1408.2250924110413
2302.0,41.0,34.593505036385075,70013,70013.0,1675.9051389694214
2554.0,48.0,38.04856301753114,80002,80002.0,1937.7432835102081
2793.0,43.0,34.2687743139258,90019,90019.0,2201.9542150497437
3032.0,39.6,33.122179363359244,100005,100005.0,2458.084344625473
3264.0,45.3,35.01284173779864,110003,110003.0,2717.6413972377777
3493.0,43.5,34.16752612225113,120006,120006.0,2980.2465710639954
3721.0,42.2,34.934357753322715,130012,130012.0,3240.3144674301147
3951.0,46.7,37.446232289013054,140017,140017.0,3505.1371927261353
4183.0,39.6,33.18277673688915,150012,150012.0,3761.873706817627
4411.0,37.2,31.882460401221568,160006,160006.0,4021.2595558166504
4631.0,49.0,37.56129994717472,170011,170011.0,4281.796638965607
4851.0,47.8,37.38756452011715,180007,180007.0,4535.48427438736
5067.0,42.7,35.051249050045335,190033,190033.0,4799.319585800171
5278.0,43.6,37.218514789318576,200022,200022.0,5057.770061254501
5494.0,42.8,35.04967937195289,210027,210027.0,5320.189979791641
5712.0,50.3,38.61609999828828,220013,220013.0,5577.776197433472
5921.0,45.5,37.62688929682321,230016,230016.0,5837.320483207703
6132.0,41.3,34.31999026571883,240010,240010.0,6101.223978281021
6340.0,51.4,40.049727346882335,250058,250058.0,6368.185774803162
6547.0,48.8,40.64694093871539,260019,260019.0,6626.963169574738
6750.0,51.1,40.34452338344103,270019,270019.0,6889.289425373077
6954.0,52.3,42.80958114056658,280036,280036.0,7147.704750061035
7149.0,60.7,50.09976359444356,290025,290025.0,7408.59411239624
7336.0,45.6,38.294546341241855,300027,300027.0,7676.422156572342
7525.0,53.9,44.66756495806682,310031,310031.0,7936.689802646637
7709.0,56.0,45.252163614770566,320006,320006.0,8195.469834566116
7884.0,58.6,46.54855879894589,330008,330008.0,8454.899183511734
8054.0,64.0,47.07542956521637,340021,340021.0,8714.977468013763
8229.0,57.4,46.05718322600471,350017,350017.0,8980.583456039429
8414.0,47.6,42.11764929505331,360047,360047.0,9244.47445344925
8594.0,63.5,49.91305644229199,370029,370029.0,9499.05628490448
8770.0,49.2,42.05717712434085,380023,380023.0,9756.132400512695
8944.0,60.7,49.99206915190534,390002,390002.0,10011.375617265701
9113.0,62.0,50.06421838007591,400008,400008.0,10267.967416763306
9284.0,61.9,48.551562893751864,410017,410017.0,10525.485464334488
9456.0,57.7,46.685915781653165,420009,420009.0,10782.427661895752
9622.0,42.1,38.18307170835372,430048,430048.0,11046.819790840149
9783.0,57.3,47.6598399552647,440059,440059.0,11305.18199634552
9941.0,60.6,49.9045705175548,450024,450024.0,11561.174956321716
10107.0,65.0,51.00950992116563,460075,460075.0,11821.951904058456
10273.0,60.3,48.36985912604432,470001,470001.0,12081.99455833435
10442.0,64.0,48.147537731448125,480039,480039.0,12344.554076910019
10613.0,69.3,54.66070768499903,490047,490047.0,12601.581326007843
10784.0,66.0,51.957105569735255,500009,500009.0,12866.987005710602
10962.0,57.9,46.55988906177184,510024,510024.0,13127.516949176788
11141.0,57.8,47.67942883234563,520039,520039.0,13385.997335910797
11310.0,62.1,49.837430076969206,530024,530024.0,13648.92928481102
11487.0,59.9,48.78222095290591,540055,540055.0,13910.95061802864
11661.0,60.2,49.3705651866507,550018,550018.0,14169.198476552963
11833.0,54.5,46.22701696417249,560001,560001.0,14420.565602779388
12003.0,64.3,50.99744054967097,570041,570041.0,14683.001050949097
12170.0,57.2,45.154638359505974,580060,580060.0,14938.629755496979
12339.0,60.3,50.2737204426826,590028,590028.0,15193.85603427887
12507.0,63.3,51.183557927232165,600018,600018.0,15449.686572551727
12672.0,64.9,51.402729736419964,610001,610001.0,15707.414742708206
12843.0,62.7,52.15273399136595,620017,620017.0,15964.652204275131
13006.0,58.2,48.055897697612224,630072,630072.0,16227.795253038406
13165.0,61.2,50.876648070171754,640012,640012.0,16485.89734697342
13330.0,70.7,54.27602884572131,650003,650003.0,16750.04122519493
13493.0,64.6,52.91567273355706,660035,660035.0,17013.393407344818
13652.0,59.9,49.57980538508177,670033,670033.0,17269.65211725235
13809.0,65.2,52.22193714189723,680035,680035.0,17524.28200817108
13963.0,58.8,45.36831621207668,690065,690065.0,17782.023369073868
14122.0,65.2,51.91471254336783,700011,700011.0,18037.732454538345
14283.0,61.8,50.369627153065586,710036,710036.0,18293.574568510056
14445.0,72.6,57.107931648259125,720051,720051.0,18549.10017991066
14606.0,62.0,49.33097980278279,730006,730006.0,18809.107481479645
14766.0,67.4,54.09010497487975,740011,740011.0,19062.015518903732
14923.0,68.8,52.99996822535157,750012,750012.0,19319.647243261337
15088.0,54.6,46.05988330844472,760009,760009.0,19583.257397651672
15247.0,73.1,57.01800491562834,770031,770031.0,19845.957510471344
15400.0,55.5,45.68311581843112,780058,780058.0,20104.023031949997
15555.0,68.5,54.149085647525794,790033,790033.0,20358.278290748596
15708.0,72.9,56.285379517989284,800051,800051.0,20619.584090471268
15874.0,68.4,55.490203606713465,810056,810056.0,20885.527334213257
16032.0,61.1,49.82373800258749,820036,820036.0,21140.10064792633
16193.0,61.4,47.99802857890659,830019,830019.0,21400.45014858246
16349.0,68.2,54.164438148308534,840018,840018.0,21657.010548353195
16505.0,68.2,54.729057749829146,850069,850069.0,21920.984246492386
16658.0,69.7,54.77101472496897,860031,860031.0,22182.63871741295
16811.0,66.2,52.01239097307746,870045,870045.0,22443.771027326584
16972.0,59.1,47.64769717952446,880034,880034.0,22705.099793195724
17127.0,65.8,54.3890016766826,890056,890056.0,22969.042509317398
17282.0,67.1,53.086851564534086,900030,900030.0,23227.340075731277
17446.0,67.1,53.18360751715113,910031,910031.0,23483.263733625412
17598.0,68.1,54.77524986548908,920014,920014.0,23742.422704219818
17762.0,61.3,49.55851809602507,930052,930052.0,24006.610014677048
17912.0,66.9,53.71538184370913,940001,940001.0,24266.258165597916
18065.0,63.2,48.8653280409978,950071,950071.0,24528.31397652626
18224.0,57.6,47.43202100533141,960031,960031.0,24787.487484693527
18390.0,55.7,48.405812562215246,970057,970057.0,25046.034024238586
18540.0,53.3,45.42820628813785,980035,980035.0,25302.316603899002
18699.0,62.1,48.787883194946374,990067,990067.0,25563.603187084198
18854.0,62.5,52.937645798172106,1000055,1000055.0,25815.65152335167
19010.0,62.0,50.19598670960258,1010059,1010059.0,26078.502058029175
19156.0,58.3,46.04833078117925,1020001,1020001.0,26332.83228826523
19316.0,52.3,42.901709416385096,1030078,1030078.0,26588.83205652237
19467.0,59.4,46.73861912483743,1040022,1040022.0,26847.94894218445
19623.0,55.2,45.18867390171861,1050009,1050009.0,27105.824988365173
19772.0,62.6,49.636249465606426,1060005,1060005.0,27365.24576997757
19919.0,74.0,59.091670885029714,1070043,1070043.0,27623.77130627632
20067.0,69.4,53.122253007771725,1080015,1080015.0,27881.881590366364
20215.0,70.5,53.158597059323256,1090030,1090030.0,28141.5552816391
20370.0,68.2,52.467518221405705,1100042,1100042.0,28399.073271512985
20524.0,67.4,52.646719237555885,1110057,1110057.0,28658.839514255524
20674.0,65.1,48.89047764805714,1120007,1120007.0,28913.661140441895
20822.0,66.2,51.73915436209503,1130009,1130009.0,29172.33051800728
20973.0,65.1,52.187900831696574,1140011,1140011.0,29429.893783330917
21127.0,69.6,53.4777308747727,1150047,1150047.0,29689.764931678772
21277.0,58.9,46.86865938462172,1160070,1160070.0,29948.890213489532
21425.0,68.0,55.14212593717103,1170062,1170062.0,30208.560492277145
21569.0,51.2,42.870656923113714,1180039,1180039.0,30468.34465122223
21722.0,70.9,56.99380591787608,1190043,1190043.0,30724.930978775024
21869.0,58.0,48.521848198693206,1200034,1200034.0,30987.25676894188
22024.0,58.5,49.303367841943015,1210011,1210011.0,31243.97811150551
22178.0,68.7,52.55674387558963,1220054,1220054.0,31507.498008728027
22326.0,73.5,56.59498284288962,1230057,1230057.0,31771.22189760208
22476.0,74.1,56.64873094187127,1240045,1240045.0,32035.101966142654
22629.0,63.6,51.77462785379364,1250037,1250037.0,32295.787069797516
22778.0,70.2,55.375206436944424,1260021,1260021.0,32551.36628293991
22931.0,73.3,57.0062820289845,1270066,1270066.0,32810.353368997574
23078.0,69.1,57.55214817760518,1280024,1280024.0,33071.918068408966
23227.0,70.1,56.340036554487085,1290037,1290037.0,33326.6488673687
23375.0,66.6,54.199408420358225,1300047,1300047.0,33588.304611206055
23528.0,66.8,50.828497279661136,1310026,1310026.0,33843.51987338066
23680.0,69.0,54.047107067262154,1320042,1320042.0,34103.81004667282
23827.0,67.9,54.22175542678864,1330039,1330039.0,34356.735652923584
23978.0,73.1,56.368159764154555,1340016,1340016.0,34612.98199224472
24130.0,61.4,51.31396637683183,1350016,1350016.0,34868.175352334976
24277.0,70.1,55.39798094417635,1360006,1360006.0,35123.30811905861
24427.0,65.1,51.20244466074955,1370072,1370072.0,35385.712841272354
24573.0,56.4,46.129297517499765,1380070,1380070.0,35643.23485326767
24720.0,71.1,54.033064435862116,1390035,1390035.0,35899.10329532623
24869.0,65.9,53.459735418988984,1400052,1400052.0,36158.41560101509
25022.0,57.0,44.100316722007186,1410018,1410018.0,36421.898636341095
25167.0,71.5,55.98121449422132,1420047,1420047.0,36675.43188905716
25312.0,67.6,57.301265614377904,1430025,1430025.0,36935.03989696503
25468.0,66.3,53.097584512737264,1440081,1440081.0,37196.95174908638
25618.0,65.8,50.80587734065627,1450050,1450050.0,37452.87180662155
25774.0,60.7,50.290894062039754,1460035,1460035.0,37714.57139444351
25926.0,61.1,48.86255665497218,1470028,1470028.0,37973.77507138252
26076.0,70.1,55.605373432298464,1480071,1480071.0,38239.384457826614
26221.0,64.7,51.09701781002718,1490019,1490019.0,38492.46090364456
26370.0,75.7,58.161486632595235,1500016,1500016.0,38751.40388274193
26528.0,70.8,53.47457206518309,1510058,1510058.0,39005.52814888954
26676.0,71.5,56.92131821586662,1520030,1520030.0,39263.94656085968
26828.0,58.6,46.979502848084444,1530070,1530070.0,39519.091047525406
26974.0,68.4,53.333029498838414,1540023,1540023.0,39770.47825098038
27126.0,71.9,56.17065898760668,1550025,1550025.0,40030.629165410995
27275.0,62.7,48.27596680359972,1560067,1560067.0,40287.13645720482
27422.0,63.5,50.67875238012577,1570029,1570029.0,40544.44229245186
27576.0,59.9,48.87730249598358,1580063,1580063.0,40798.93907165527
27721.0,56.3,47.25273943366615,1590058,1590058.0,41063.3446700573
27866.0,65.1,48.9372928412216,1600037,1600037.0,41318.01363301277
28020.0,67.7,54.155461048003886,1610038,1610038.0,41575.18194890022
28169.0,61.5,46.99934232957012,1620023,1620023.0,41826.77142930031
28325.0,64.6,54.6944785374037,1630020,1630020.0,42084.823582172394
28473.0,68.2,51.90433070325794,1640008,1640008.0,42342.911046266556
28624.0,70.5,55.555398984068816,1650048,1650048.0,42600.968083143234
28772.0,69.8,55.293282527098675,1660071,1660071.0,42858.59077477455
28920.0,68.5,53.53114729100882,1670056,1670056.0,43111.68525123596
29063.0,54.9,45.57717945586047,1680053,1680053.0,43373.115055799484
29211.0,63.6,49.48652279032309,1690005,1690005.0,43627.11896777153
29360.0,72.2,57.924418346082746,1700012,1700012.0,43883.68538403511
29512.0,69.5,54.17539288838259,1710043,1710043.0,44144.14082336426
29659.0,64.6,51.134339311568894,1720064,1720064.0,44395.6239361763
29805.0,72.7,57.45701592806313,1730036,1730036.0,44655.79161143303
29958.0,75.5,58.00624692931103,1740026,1740026.0,44913.9140086174
30107.0,59.7,46.537424323589434,1750028,1750028.0,45175.48310422897
30263.0,64.7,52.26857529544471,1760024,1760024.0,45430.77917456627
30413.0,69.2,53.06836510947062,1770056,1770056.0,45696.223207235336
30565.0,70.2,55.04900075880246,1780036,1780036.0,45954.44605374336
30711.0,68.6,54.366284314274196,1790026,1790026.0,46211.93749833107
30861.0,56.6,46.73796521879479,1800056,1800056.0,46470.02600669861
31011.0,60.8,47.30424958899735,1810071,1810071.0,46730.53517651558
31160.0,64.8,50.850226564431495,1820013,1820013.0,46992.254605054855
31310.0,70.8,56.098076803518225,1830001,1830001.0,47245.49525141716
31456.0,75.9,60.78620248170523,1840047,1840047.0,47506.857632637024
31606.0,62.6,48.77803943079708,1850034,1850034.0,47760.85633611679
31760.0,60.5,47.3166006627852,1860024,1860024.0,48024.03044676781
31909.0,58.6,46.30618809616714,1870035,1870035.0,48283.24765133858
32057.0,65.8,52.243949074312354,1880027,1880027.0,48535.96401309967
32205.0,72.9,58.50601462529621,1890028,1890028.0,48794.69923186302
32351.0,61.7,48.71639473020062,1900036,1900036.0,49054.16088151932
32507.0,72.9,57.97522836717756,1910034,1910034.0,49314.91481423378
32655.0,67.2,53.89004446744551,1920025,1920025.0,49568.25390005112
32805.0,63.7,49.585833600292915,1930011,1930011.0,49827.9075653553
32953.0,63.7,53.29270486231862,1940069,1940069.0,50081.657652139664
33101.0,68.5,56.32912557409154,1950003,1950003.0,50339.8966460228
33256.0,68.0,54.37364463505808,1960033,1960033.0,50596.03017950058
33402.0,72.3,58.25704672830502,1970048,1970048.0,50855.98824596405
33550.0,58.5,47.57812450540402,1980033,1980033.0,51117.564487457275
33698.0,78.0,60.927097081295905,1990020,1990020.0,51376.867507219315
