episode,episode_length,episode_reward,frame,step,total_time
217.0,44.9,21.074201604684777,10009,10009.0,137.66586899757385
474.0,51.7,27.125467018197888,20028,20028.0,403.5519075393677
671.0,58.0,31.2453401386144,30004,30004.0,677.2629206180573
845.0,59.6,38.14703193035092,40015,40015.0,954.2271542549133
1033.0,57.1,36.14476059282437,50007,50007.0,1228.9443681240082
1226.0,55.0,34.94160012640956,60024,60024.0,1502.8716354370117
1403.0,51.6,33.49523438922806,70036,70036.0,1774.6926753520966
1575.0,59.6,43.39137065372515,80029,80029.0,2050.7397906780243
1753.0,68.8,40.54638352641662,90047,90047.0,2328.164703130722
1917.0,51.7,34.658366061880066,100041,100041.0,2601.1525645256042
2085.0,66.4,41.015225846047834,110026,110026.0,2871.82572889328
2253.0,52.1,38.0469585968662,120049,120049.0,3154.3604061603546
2407.0,68.8,41.433466669431844,130022,130022.0,3426.9450001716614
2564.0,68.5,43.544361186835275,140035,140035.0,3696.4813861846924
2710.0,59.0,41.22506464915121,150002,150002.0,3971.165458202362
2859.0,74.2,44.45349954342861,160047,160047.0,4247.29970741272
3013.0,60.7,40.330920993661934,170022,170022.0,4520.789835929871
3161.0,69.4,46.43170177825944,180027,180027.0,4793.342054843903
3310.0,66.4,42.55844950405937,190049,190049.0,5070.494848251343
3458.0,67.7,45.040710331673466,200022,200022.0,5351.319994926453
3598.0,68.5,46.24241956354176,210005,210005.0,5627.085790872574
3728.0,84.2,51.05575061280144,220017,220017.0,5906.797801971436
3863.0,74.9,47.456810768129735,230040,230040.0,6186.2342982292175
3995.0,79.7,53.95256966379854,240005,240005.0,6459.383723020554
4123.0,70.6,47.820441264294246,250057,250057.0,6740.41249704361
4258.0,70.8,46.57025602105488,260180,260180.0,7021.623945713043
4384.0,69.3,48.22752322622783,270059,270059.0,7294.622283220291
4513.0,79.2,53.82802945893462,280020,280020.0,7571.486113071442
4649.0,85.4,51.34188597353343,290083,290083.0,7851.434084177017
4780.0,65.1,45.7577023257292,300047,300047.0,8126.751718044281
4916.0,68.5,44.49968813827256,310029,310029.0,8395.83943605423
5045.0,82.8,55.09379458070924,320098,320098.0,8672.666407346725
5175.0,116.3,61.4052359798936,330050,330050.0,8944.016685724258
5304.0,79.0,54.44166083679771,340062,340062.0,9227.988456964493
5434.0,71.7,47.28496990520703,350079,350079.0,9506.814373970032
5560.0,88.1,57.020362723951806,360034,360034.0,9788.376113176346
5686.0,76.0,51.23300136519026,370050,370050.0,10062.149040699005
5809.0,79.3,48.08430722850063,380011,380011.0,10344.785163402557
5914.0,66.0,45.49378475600095,390018,390018.0,10622.81131029129
6047.0,82.5,52.939811077220384,400046,400046.0,10905.672570943832
6172.0,83.3,58.614654693159274,410016,410016.0,11180.979852676392
6285.0,70.3,48.477173587846636,420015,420015.0,11465.607265233994
6410.0,108.7,63.341961279542126,430020,430020.0,11743.376903533936
6529.0,76.1,47.38006093611841,440031,440031.0,12027.6236743927
6641.0,85.8,49.40845884984337,450056,450056.0,12305.44825053215
6755.0,94.7,57.28334374126613,460033,460033.0,12580.650890350342
6869.0,74.6,49.12801488954263,470020,470020.0,12866.16938662529
6978.0,82.5,50.86557681954613,480048,480048.0,13163.518697500229
7101.0,100.6,61.90763478015519,490030,490030.0,13443.87434887886
7206.0,91.7,55.108105609094295,500036,500036.0,13722.225593805313
7320.0,80.6,53.677933796626675,510034,510034.0,14003.161834478378
7435.0,88.3,54.35050083585686,520055,520055.0,14285.649018287659
7555.0,100.0,63.6978129863388,530049,530049.0,14555.723731279373
