step,episode_reward
0.0,2.900947093963623
10006.0,1.7174278497695923
20039.0,3.7864651679992676
30001.0,2.328498363494873
40009.0,2.6155521869659424
50132.0,9.160921096801758
60043.0,6.1807756423950195
70037.0,6.249388694763184
80027.0,4.112959861755371
90089.0,9.280820846557617
100071.0,7.334521293640137
110027.0,9.751617431640625
120026.0,19.133121490478516
130000.0,21.06997299194336
140210.0,20.730831146240234
150038.0,22.701221466064453
160193.0,20.073232650756836
170103.0,33.047935485839844
180102.0,14.715609550476074
190173.0,41.82474136352539
200027.0,48.2786750793457
210027.0,54.1478385925293
220012.0,13.581268310546875
230108.0,11.478902816772461
240160.0,23.899932861328125
250047.0,54.0475959777832
260116.0,55.10361862182617
270028.0,7.487204551696777
280274.0,52.04467010498047
290082.0,89.4723129272461
300202.0,86.70114135742188
310171.0,50.46645736694336
320055.0,18.886526107788086
330125.0,12.2185640335083
340135.0,47.966697692871094
350044.0,91.0177230834961
360259.0,89.13968658447266
370058.0,47.700950622558594
380187.0,86.61662292480469
390000.0,36.502159118652344
400339.0,103.87982177734375
410376.0,31.589374542236328
420191.0,66.07734680175781
430195.0,139.63441467285156
440130.0,101.12825012207031
450316.0,90.05355072021484
460123.0,95.28337097167969
470432.0,51.5138053894043
480199.0,82.51158142089844
490740.0,215.687744140625
500122.0,155.36166381835938
510217.0,212.0197296142578
520192.0,225.4861297607422
530014.0,158.9422607421875
540490.0,171.83221435546875
550072.0,182.4210662841797
560194.0,233.28030395507812
570542.0,192.58035278320312
580040.0,218.83645629882812
590392.0,234.6111297607422
600006.0,191.24583435058594
610274.0,173.63919067382812
620248.0,170.38015747070312
630568.0,150.0189971923828
640383.0,64.348876953125
650085.0,70.78498840332031
660421.0,65.88819885253906
670045.0,26.8017520904541
680281.0,158.60293579101562
690074.0,93.1274642944336
700180.0,229.10794067382812
710112.0,136.7075653076172
720093.0,41.06450271606445
730142.0,70.63370513916016
740056.0,50.40634536743164
750242.0,69.02095031738281
760665.0,142.28488159179688
770058.0,49.72572708129883
780238.0,170.1507110595703
790219.0,106.6764144897461
800379.0,78.11006164550781
810105.0,135.67648315429688
820904.0,137.58169555664062
830119.0,101.23136138916016
840322.0,192.5608367919922
850074.0,129.69161987304688
860284.0,272.50201416015625
870171.0,60.52568435668945
880393.0,85.47171020507812
890039.0,183.12290954589844
900124.0,65.3847427368164
910319.0,177.8128204345703
920298.0,189.7301025390625
930032.0,196.6505584716797
940821.0,246.1864776611328
950428.0,206.3027801513672
960013.0,211.82553100585938
970522.0,239.63394165039062
980286.0,271.1361083984375
990934.0,264.10540771484375
1000379.0,178.51535034179688
1010675.0,262.7566833496094
1020244.0,286.6417236328125
1030966.0,205.82473754882812
1040750.0,280.7081604003906
1050300.0,289.5958251953125
1060391.0,117.2390365600586
1070256.0,225.3666229248047
1080734.0,239.28445434570312
1090556.0,294.1053161621094
1100081.0,298.77838134765625
1110031.0,297.5503845214844
1120331.0,235.9391632080078
1130042.0,291.458251953125
1140953.0,260.9895324707031
1150796.0,281.1670837402344
1160855.0,315.26129150390625
1170520.0,269.9432373046875
1180057.0,231.4804229736328
1190004.0,278.5218811035156
1200822.0,317.82440185546875
1210590.0,253.8867950439453
1220604.0,258.5882873535156
1230583.0,196.9838409423828
1240487.0,212.80917358398438
1250464.0,240.61459350585938
1260398.0,148.1619110107422
1270104.0,300.3494873046875
1280443.0,275.9862060546875
1290076.0,279.61737060546875
1300754.0,330.7254638671875
1310768.0,287.6884765625
1320424.0,281.1814270019531
1330603.0,283.0530700683594
1340478.0,260.2896423339844
1350031.0,262.5558166503906
1360158.0,288.62835693359375
1370352.0,309.5270690917969
1380543.0,275.49462890625
1390780.0,300.8811950683594
1400578.0,314.1336669921875
1410210.0,267.25238037109375
1420394.0,280.09222412109375
1430441.0,207.51211547851562
1440343.0,320.8715515136719
1450218.0,295.37396240234375
1460649.0,327.7821044921875
1470141.0,331.95068359375
1480277.0,323.7525329589844
1490492.0,244.1042938232422
1500111.0,304.1755065917969
1510632.0,337.22137451171875
1520920.0,283.3985595703125
1530230.0,288.4743957519531
1540599.0,266.59124755859375
1550530.0,355.10296630859375
1560752.0,343.09033203125
1570175.0,300.04254150390625
1580581.0,316.3210754394531
1590088.0,296.77789306640625
1600180.0,334.04803466796875
1610029.0,315.81085205078125
1620636.0,284.0121154785156
1630991.0,329.9393310546875
1640475.0,278.1691589355469
1650770.0,332.7622985839844
1660601.0,293.29949951171875
1670149.0,338.76019287109375
1680106.0,354.90869140625
1690562.0,305.4344787597656
1700274.0,345.5838928222656
1710414.0,249.33944702148438
1720958.0,263.53662109375
1730282.0,348.9789123535156
1740268.0,266.9688415527344
1750608.0,305.3901062011719
1760721.0,336.73944091796875
1770918.0,251.0651092529297
1780101.0,366.25128173828125
1790014.0,335.17840576171875
1800167.0,330.62249755859375
1810347.0,345.33148193359375
1820070.0,322.42822265625
1830394.0,288.05548095703125
1840540.0,331.5815124511719
1850240.0,331.9673767089844
1860520.0,259.61932373046875
1870558.0,218.9844970703125
1880234.0,312.7207336425781
1890458.0,316.078125
1900116.0,338.26629638671875
1910132.0,314.88177490234375
1920304.0,319.8200378417969
1930184.0,316.04217529296875
1940774.0,309.2850036621094
1950519.0,349.7609558105469
1960087.0,283.537353515625
1970210.0,336.01007080078125
1980125.0,357.04022216796875
1990806.0,334.0071105957031
