episode,episode_length,episode_reward,frame,step,total_time
190.0,36.9,1.0283659276133144,10024,10024.0,137.58983254432678
384.0,48.5,11.979975536483405,20035,20035.0,488.43696212768555
528.0,51.9,9.025102347324594,30060,30060.0,846.4925973415375
635.0,99.4,23.124741706440478,40009,40009.0,1193.3949086666107
732.0,106.6,29.838782656218164,50037,50037.0,1552.9545662403107
865.0,59.1,29.511458225313977,60118,60118.0,1912.6069207191467
980.0,76.7,30.192229756476742,70051,70051.0,2266.8591589927673
1103.0,85.0,33.723629406398615,80035,80035.0,2625.2902677059174
1214.0,119.3,33.42504459968144,90073,90073.0,2980.923543214798
1315.0,86.8,37.859465900604164,100014,100014.0,3340.7470965385437
1427.0,84.4,35.81970932384887,110018,110018.0,3698.582869052887
1532.0,129.7,33.83818648457958,120015,120015.0,4053.687345266342
1632.0,113.9,33.71849302506985,130048,130048.0,4422.47452378273
1735.0,113.2,42.30456239313063,140063,140063.0,4782.2536199092865
1831.0,136.3,40.7962597327718,150051,150051.0,5143.317045450211
1925.0,125.9,40.76997335215958,160014,160014.0,5504.409071683884
2027.0,80.9,40.578216808966,170023,170023.0,5857.975697040558
2125.0,72.2,37.45101835871915,180093,180093.0,6214.660684585571
2220.0,128.9,42.7067171824594,190055,190055.0,6557.906507253647
2313.0,121.3,38.83544211240952,200191,200191.0,6918.346620798111
2408.0,120.7,45.0422053954597,210027,210027.0,7273.1380298137665
2496.0,112.3,42.83606460325744,220055,220055.0,7629.038338899612
2581.0,115.4,48.77277295916036,230027,230027.0,7982.926984071732
2667.0,108.3,42.59032193790128,240016,240016.0,8329.968937158585
2759.0,127.5,46.292473286096424,250014,250014.0,8682.769862890244
2849.0,119.9,45.194920467010256,260044,260044.0,9046.188734054565
2931.0,114.3,48.00758675754663,270013,270013.0,9413.814477205276
3017.0,116.0,41.258614277486146,280156,280156.0,9780.782488584518
3101.0,183.1,46.530828466308485,290094,290094.0,10138.115774869919
3187.0,125.7,46.68331561660649,300065,300065.0,10505.117523431778
3271.0,133.1,46.696708409327655,310007,310007.0,10866.804013252258
3353.0,138.3,47.92060851422575,320070,320070.0,11231.089068174362
3435.0,102.9,43.569319810080934,330024,330024.0,11597.512726783752
3516.0,138.3,50.92924212612613,340079,340079.0,11946.896793603897
3598.0,147.6,46.61675523488439,350024,350024.0,12309.350603342056
3678.0,126.8,49.34556391160116,360066,360066.0,12668.705834627151
3756.0,140.2,43.255382162901626,370047,370047.0,13026.638465881348
3831.0,143.6,50.7211952089323,380084,380084.0,13387.866443157196
3911.0,141.3,47.86063093177764,390056,390056.0,13741.241717338562
3992.0,114.0,45.65496702160338,400135,400135.0,14103.750375509262
4071.0,142.1,42.181927661207304,410091,410091.0,14461.368868589401
4146.0,130.4,52.73944463903168,420110,420110.0,14821.799365758896
4224.0,130.5,49.43915587113882,430096,430096.0,15179.977990150452
