episode,episode_length,episode_reward,frame,step,total_time
231.0,42.6,3.9481659579595814,10032,10032.0,209.02425599098206
473.0,25.3,3.417386216930379,20034,20034.0,509.80611062049866
693.0,65.3,6.660108865966373,30142,30142.0,807.3027055263519
903.0,56.9,13.009709160543784,40017,40017.0,1104.3143336772919
1098.0,51.2,12.50503216281071,50049,50049.0,1403.8182826042175
1313.0,41.7,9.018714935081706,60029,60029.0,1701.3397917747498
1502.0,46.1,9.512639141856804,70067,70067.0,1995.5341477394104
1681.0,57.7,13.776400829669118,80006,80006.0,2245.40957403183
1866.0,61.9,16.213740906641117,90030,90030.0,2495.013245820999
2053.0,48.0,11.617934304597975,100002,100002.0,2740.9693858623505
2255.0,53.3,12.231085313830075,110009,110009.0,2992.443685770035
2439.0,59.1,15.175551692286083,120032,120032.0,3246.6896047592163
2615.0,61.5,16.383564545229753,130035,130035.0,3503.5692088603973
2791.0,76.6,21.748500726359612,140017,140017.0,3755.436583518982
2965.0,55.1,14.330735518247915,150035,150035.0,4012.577932357788
3128.0,53.5,13.774652916053148,160013,160013.0,4257.001592159271
3290.0,70.6,21.89674716685564,170026,170026.0,4508.1416754722595
3444.0,58.2,16.525915953799764,180039,180039.0,4763.9583132267
3605.0,54.2,13.717420165690871,190040,190040.0,5017.389914512634
3752.0,61.3,17.65999259610434,200007,200007.0,5272.609221458435
3902.0,70.1,19.30602645522433,210068,210068.0,5526.713783979416
4051.0,61.2,17.25137796776526,220025,220025.0,5780.361701011658
4193.0,91.5,26.870240040935556,230046,230046.0,6034.212818145752
4329.0,72.6,20.910146820935438,240062,240062.0,6295.593053102493
4467.0,69.8,21.166454415593616,250022,250022.0,6554.719416379929
4608.0,69.9,21.392518245279614,260068,260068.0,6806.616778850555
4728.0,72.4,22.18969067063818,270013,270013.0,7060.277323007584
4864.0,117.1,42.71917365601964,280055,280055.0,7316.286873817444
4975.0,89.0,26.407905210090195,290053,290053.0,7578.883664369583
5105.0,230.7,84.66826989354442,300063,300063.0,7839.7954823970795
5214.0,71.9,20.297817388027894,310034,310034.0,8109.551719427109
5334.0,90.1,25.588032413518064,320029,320029.0,8367.893992185593
5437.0,117.0,33.09590745757837,330031,330031.0,8625.206792116165
5546.0,86.0,27.126307564892397,340025,340025.0,8885.362029314041
5643.0,99.3,26.439907102903884,350108,350108.0,9149.130666017532
5731.0,107.6,31.756843729954493,360027,360027.0,9403.672957658768
5829.0,118.7,32.14060269281789,370043,370043.0,9669.240510940552
5925.0,191.4,42.96049642038592,380159,380159.0,9934.594699144363
6001.0,90.4,24.05218564910505,390020,390020.0,10201.847334623337
6064.0,107.5,31.524297877930756,400040,400040.0,10466.09833240509
6140.0,211.0,55.557764492360945,410056,410056.0,10721.253139734268
6190.0,136.8,33.11048368400549,420115,420115.0,11010.012936353683
6262.0,115.1,39.21810330120709,430032,430032.0,11268.335161447525
6327.0,171.9,66.7982107217726,440108,440108.0,11533.966698646545
6399.0,121.7,38.08245224695749,450021,450021.0,11797.33707022667
6466.0,165.5,46.3773796863893,460014,460014.0,12061.853967666626
6523.0,314.5,120.0408148527587,470140,470140.0,12330.254945755005
6577.0,173.5,49.469193950336596,480471,480471.0,12615.35536980629
6643.0,289.0,75.02045380620125,490150,490150.0,12874.186007261276
6703.0,259.9,77.97756213820769,500033,500033.0,13149.583691835403
6748.0,320.6,84.91140991368692,510444,510444.0,13429.43806052208
6794.0,440.0,114.67941339277945,520077,520077.0,13696.766944885254
6857.0,92.5,23.025792232546415,530357,530357.0,13994.83515906334
6913.0,146.4,36.611966612020645,540116,540116.0,14243.492677211761
6962.0,150.7,43.565371097026805,550251,550251.0,14517.598934173584
7026.0,177.4,50.72050041548476,560046,560046.0,14770.22733259201
7077.0,410.9,113.52024597423606,570390,570390.0,15049.169656991959
7127.0,103.5,34.511773344237305,580068,580068.0,15337.051084518433
7177.0,323.4,149.68053629018263,590006,590006.0,15599.118069171906
7232.0,92.2,28.035525509889716,600003,600003.0,15877.831097126007
7293.0,94.3,28.39755392685758,610280,610280.0,16146.226489782333
7356.0,224.6,62.20960710585886,620264,620264.0,16402.938657045364
7404.0,453.2,141.89783975375258,630151,630151.0,16668.92581820488
7465.0,92.3,25.530279692847863,640107,640107.0,16965.660868167877
7512.0,215.0,65.24768165355366,650070,650070.0,17221.34610772133
7579.0,283.0,85.83019870572134,660060,660060.0,17496.63583111763
7654.0,185.3,55.60949193337433,670588,670588.0,17794.049104452133
7698.0,141.5,47.57016357196265,680032,680032.0,18047.086116075516
7755.0,409.3,123.94230854869996,690118,690118.0,18314.867146492004
7803.0,143.3,44.00709127990122,700007,700007.0,18604.64945244789
7860.0,115.2,35.96939348033841,710121,710121.0,18873.33386206627
7908.0,125.8,37.244802882400535,720268,720268.0,19139.661098003387
7952.0,146.6,42.70279554416741,730148,730148.0,19395.28682923317
8005.0,130.1,44.3564132838227,740010,740010.0,19654.195469856262
8052.0,120.0,34.80966103891332,750193,750193.0,19925.104480981827
8108.0,120.7,38.97793514417573,760003,760003.0,20184.773526906967
8149.0,217.9,69.50329226008361,770344,770344.0,20454.678073883057
8205.0,119.9,37.6259021975339,780029,780029.0,20712.397406339645
8264.0,313.5,97.39218021144026,790107,790107.0,20972.063904762268
8306.0,167.0,54.1079145861676,800067,800067.0,21262.409744501114
8351.0,253.9,72.2567589566249,810071,810071.0,21533.04852938652
8393.0,138.0,33.82237617825953,820049,820049.0,21810.4912006855
8446.0,596.7,167.02584188114247,830121,830121.0,22082.574480056763
8487.0,224.6,55.64048278836874,840215,840215.0,22406.28312087059
8542.0,151.6,51.323141858223394,850150,850150.0,22691.156678676605
8601.0,238.1,70.10786834653527,860032,860032.0,22950.490958929062
8647.0,726.5,214.75348950627298,870036,870036.0,23223.40432858467
8693.0,134.1,44.572181340837396,880012,880012.0,23543.420389413834
8743.0,194.1,64.65128767510242,890067,890067.0,23809.176192760468
8779.0,431.3,151.38190417323594,900325,900325.0,24086.34172654152
8827.0,101.3,31.795833141394333,910019,910019.0,24365.66997909546
8864.0,350.0,109.43122606246592,920499,920499.0,24636.481822490692
8906.0,402.6,137.7502255018384,930270,930270.0,24912.943027734756
8927.0,337.9,110.76557332730083,940347,940347.0,25211.724225997925
8970.0,342.8,103.76078132720704,950061,950061.0,25492.285615444183
9000.0,264.5,92.63697761391592,960050,960050.0,25776.756461381912
9034.0,396.4,117.76760243575526,970089,970089.0,26056.53106069565
9064.0,498.6,167.8572303691712,980603,980603.0,26353.918748378754
9096.0,288.4,78.33029342321322,990050,990050.0,26640.993843078613
9126.0,629.6,204.77636648877288,1000498,1000498.0,26931.493265390396
9155.0,252.3,84.02191354769994,1010219,1010219.0,27232.057851552963
9201.0,363.3,99.8530791294316,1020093,1020093.0,27500.593093156815
9225.0,147.2,46.96376223202892,1030359,1030359.0,27786.244795560837
9276.0,534.7,158.50062826747757,1040079,1040079.0,28042.559507369995
9303.0,336.9,100.11398786630498,1050212,1050212.0,28349.616397619247
9330.0,315.4,102.07169036671621,1060240,1060240.0,28639.27303171158
9366.0,361.5,103.17291344984383,1070521,1070521.0,28928.61488676071
9394.0,639.0,171.06893499832012,1080578,1080578.0,29212.930618286133
9431.0,167.5,44.77749376011567,1090943,1090943.0,29533.70218396187
9457.0,401.5,140.2412647393124,1100200,1100200.0,29785.42122578621
9506.0,194.1,46.74255630515795,1110324,1110324.0,30088.599588632584
9546.0,313.4,100.58181326449849,1120233,1120233.0,30403.314733743668
9566.0,425.4,117.84407673468675,1130096,1130096.0,30726.856390953064
9587.0,635.1,220.2307492993024,1140521,1140521.0,31087.218521118164
9618.0,485.8,149.86261164173487,1150259,1150259.0,31433.095906972885
