episode,episode_length,episode_reward,frame,step,total_time
490.0,15.7,11.932295616252976,10012,10012.0,130.2049219608307
884.0,27.9,23.731427670432215,20041,20041.0,446.3418607711792
1209.0,32.5,24.62500475629718,30022,30022.0,771.5423920154572
1518.0,33.0,26.69499170822113,40024,40024.0,1096.1620059013367
1793.0,36.5,27.920711466584002,50017,50017.0,1419.7112576961517
2050.0,37.7,32.217205888095634,60006,60006.0,1745.4077942371368
2293.0,45.2,37.629059135150015,70019,70019.0,2068.3366916179657
2533.0,50.3,40.32970777352664,80004,80004.0,2393.2059168815613
2768.0,41.8,35.12611240094599,90003,90003.0,2719.1973679065704
3006.0,43.9,34.47092019628178,100011,100011.0,3046.168648481369
3234.0,39.6,34.529490046816576,110009,110009.0,3368.7765884399414
3469.0,47.4,39.502969420446014,120022,120022.0,3690.4770002365112
3707.0,36.6,31.921792935444252,130008,130008.0,4009.82154917717
3938.0,44.6,36.183370589376054,140013,140013.0,4340.06258893013
4168.0,41.4,35.707715097096056,150037,150037.0,4660.995880126953
4401.0,45.0,38.811716316076144,160019,160019.0,4982.1483952999115
4632.0,50.1,42.91510814672744,170035,170035.0,5306.470345258713
4864.0,45.6,38.58837258920262,180035,180035.0,5629.694711446762
5100.0,44.9,38.12421591087673,190013,190013.0,5956.092069864273
5335.0,44.0,39.44559473994987,200002,200002.0,6277.518160104752
5564.0,44.3,36.38911790504051,210048,210048.0,6599.2499260902405
5789.0,41.7,35.913014163331766,220002,220002.0,6922.989422798157
6026.0,46.5,41.09969725274263,230038,230038.0,7239.125648498535
6249.0,47.1,38.92828074007924,240008,240008.0,7559.072957754135
6469.0,42.2,34.09180443558,250040,250040.0,7879.548738479614
6692.0,40.7,34.685227431369,260056,260056.0,8194.146338224411
6907.0,42.9,37.0809905426296,270017,270017.0,8514.507566928864
7130.0,43.9,38.03817043955197,280011,280011.0,8838.1241979599
7342.0,45.6,38.219249751797406,290029,290029.0,9164.129588842392
7562.0,44.8,38.37303229555329,300021,300021.0,9486.622675657272
7781.0,37.3,33.87037255898864,310038,310038.0,9811.555279970169
7998.0,47.4,41.43589588453119,320009,320009.0,10134.699612617493
8216.0,48.1,40.88018529609279,330028,330028.0,10460.815494060516
8429.0,48.8,40.59631011732413,340033,340033.0,10782.181318044662
8645.0,53.1,43.72144329493097,350051,350051.0,11101.386260986328
8854.0,53.3,45.456967373709034,360038,360038.0,11425.060251951218
9065.0,38.3,33.95430224547191,370025,370025.0,11742.181432008743
9278.0,43.3,37.60316916302923,380026,380026.0,12067.17431473732
9491.0,47.4,41.19118033155937,390040,390040.0,12380.211859464645
9697.0,55.2,46.401299719423925,400015,400015.0,12700.018282413483
9899.0,57.4,48.00220061818986,410013,410013.0,13016.712780237198
10109.0,47.9,40.806198029314515,420011,420011.0,13342.240111112595
10317.0,55.9,45.31794651021558,430015,430015.0,13657.56808590889
10520.0,50.4,43.14344186786658,440025,440025.0,13980.552292108536
10723.0,51.4,45.16913547808613,450030,450030.0,14301.08758020401
10919.0,44.7,38.47616775585176,460027,460027.0,14618.23391866684
11115.0,52.7,44.96624311930529,470003,470003.0,14930.186239480972
11314.0,41.3,35.79387012264307,480042,480042.0,15255.0036714077
11512.0,55.5,45.4826474476629,490023,490023.0,15567.498099803925
11706.0,54.5,45.39375692102597,500014,500014.0,15883.120530366898
11897.0,60.5,51.32027404504252,510049,510049.0,16214.280329465866
12081.0,50.5,42.28826322963076,520039,520039.0,16534.098702192307
12264.0,51.3,42.712155483445414,530021,530021.0,16862.565714597702
12451.0,47.4,42.23984031796961,540001,540001.0,17173.715530633926
12638.0,55.2,46.19807756718373,550027,550027.0,17492.679575920105
12822.0,60.9,49.48689754533312,560023,560023.0,17814.09240794182
13004.0,56.7,45.61036313939092,570051,570051.0,18133.63592839241
13182.0,61.7,49.89328125822112,580026,580026.0,18444.20928120613
13356.0,67.5,56.71105082890527,590053,590053.0,18777.71959090233
13530.0,52.0,41.50106041080278,600049,600049.0,19098.94945883751
13708.0,63.1,51.936879258080964,610022,610022.0,19416.79918718338
13878.0,69.5,54.79491654958947,620023,620023.0,19730.11761856079
14045.0,61.7,48.81248152877445,630034,630034.0,20049.679092407227
14216.0,60.8,51.61142904386999,640038,640038.0,20380.177678108215
14379.0,57.5,48.62942631189472,650060,650060.0,20701.550362348557
14551.0,60.5,51.34703791957742,660008,660008.0,21024.553433418274
14721.0,64.4,49.817216300188534,670014,670014.0,21345.67010807991
14890.0,58.8,48.59322383421981,680025,680025.0,21667.071900367737
15057.0,56.0,47.74580600719237,690049,690049.0,21992.112398386
15222.0,61.8,49.42484275307714,700001,700001.0,22304.768534898758
15382.0,58.7,48.19435667543079,710070,710070.0,22630.547349452972
15547.0,63.4,53.026782694822735,720031,720031.0,22950.13055706024
15712.0,58.4,49.69092480809245,730019,730019.0,23271.79882621765
15868.0,71.1,59.11660160761645,740030,740030.0,23590.055703878403
16023.0,66.7,55.25748032256265,750047,750047.0,23915.667572259903
16182.0,54.3,47.93805692400515,760028,760028.0,24237.136321783066
16341.0,69.1,54.91024150263104,770054,770054.0,24553.876748085022
16504.0,57.5,48.27497224250687,780060,780060.0,24880.94635605812
