episode,episode_length,episode_reward,frame,step,total_time
218.0,27.4,14.98607988733762,10016,10016.0,149.32722234725952
369.0,58.1,37.575982884687114,20007,20007.0,517.1707549095154
521.0,65.6,46.602021844657145,30069,30069.0,885.9708807468414
655.0,58.4,43.49164029241204,40045,40045.0,1250.1303610801697
804.0,46.8,38.20358557812965,50048,50048.0,1613.6725873947144
942.0,65.2,49.46167566476189,60014,60014.0,1970.3675639629364
1054.0,84.6,57.23697211385665,70005,70005.0,2333.1705482006073
1166.0,86.8,53.96365129207927,80094,80094.0,2699.2067501544952
1276.0,92.4,52.76495774232692,90016,90016.0,3057.6123583316803
1388.0,89.6,58.38256278115616,100038,100038.0,3422.959466934204
1495.0,111.8,70.27564486696176,110047,110047.0,3786.5537807941437
1604.0,84.0,55.79326712588223,120015,120015.0,4152.869170427322
1709.0,94.1,59.40453854494524,130037,130037.0,4518.361203432083
1815.0,91.5,61.50255482289117,140031,140031.0,4883.687651634216
1911.0,121.5,79.4947951289728,150098,150098.0,5254.618553876877
2008.0,98.3,66.6494786208647,160086,160086.0,5624.554194927216
2105.0,134.8,88.8031270689345,170088,170088.0,5991.38468503952
2195.0,121.8,77.72762217544262,180082,180082.0,6365.166357040405
2282.0,110.2,81.40053202178527,190026,190026.0,6733.949558258057
2368.0,104.3,76.04274280404192,200236,200236.0,7105.219079017639
2456.0,138.8,96.16498109313814,210079,210079.0,7458.1834280490875
2548.0,111.7,72.64628305518217,220094,220094.0,7833.501536846161
2635.0,101.0,68.11041225706185,230023,230023.0,8200.67562365532
2720.0,124.4,88.07680211248248,240001,240001.0,8563.532162189484
2807.0,136.8,84.87084197341008,250100,250100.0,8935.649821043015
2879.0,117.3,77.62381229616147,260080,260080.0,9301.398425102234
2961.0,107.9,69.35538269857804,270037,270037.0,9663.431663751602
3042.0,131.7,85.39831588494528,280061,280061.0,10036.950943470001
3110.0,136.6,100.20986016780282,290151,290151.0,10410.525363445282
3179.0,122.7,87.53873476477841,300068,300068.0,10776.200670957565
3251.0,156.9,98.95952524396567,310008,310008.0,11149.046038866043
3321.0,173.7,91.37510244067771,320159,320159.0,11532.688081502914
3388.0,133.5,88.85803810329978,330165,330165.0,11912.985687494278
3451.0,123.7,84.45783553761632,340073,340073.0,12284.070903539658
3515.0,132.4,84.93860521288723,350101,350101.0,12651.680596113205
3574.0,125.7,89.40287449894564,360084,360084.0,13023.31726884842
3633.0,134.7,86.78871651044561,370066,370066.0,13392.250537395477
3696.0,137.1,89.16955048865279,380020,380020.0,13752.255539178848
3763.0,158.8,101.4244376233876,390302,390302.0,14128.771649360657
3822.0,129.6,82.08878573636417,400122,400122.0,14499.55973982811
3880.0,161.0,98.05671710034929,410116,410116.0,14867.184434175491
3942.0,178.4,101.9681321813633,420024,420024.0,15235.278771400452
4000.0,145.2,87.03930847736633,430046,430046.0,15613.891807079315
4058.0,133.8,84.88745425443304,440003,440003.0,15980.552161455154
4124.0,168.2,111.66552573656364,450045,450045.0,16349.789223194122
4185.0,170.3,108.00287989255897,460058,460058.0,16724.937445878983
4253.0,162.1,110.63535317707104,470018,470018.0,17105.82113957405
4314.0,147.6,86.24726357477738,480173,480173.0,17477.47779941559
4378.0,148.1,96.79281622731968,490878,490878.0,17888.863590478897
4436.0,175.3,106.57604193335423,500211,500211.0,18234.96573781967
4497.0,161.4,98.27390768855877,510131,510131.0,18613.531979560852
4567.0,211.2,126.73334050356917,520068,520068.0,18993.13343667984
4637.0,159.2,99.71354218709084,530029,530029.0,19372.471457242966
4706.0,167.9,103.80099964882007,540120,540120.0,19753.882348537445
4773.0,141.8,98.66936149522788,550045,550045.0,20128.161840438843
4836.0,134.9,92.07010127525356,560048,560048.0,20494.46416735649
4902.0,166.3,110.11287571082343,570052,570052.0,20859.859303951263
4971.0,150.0,94.54012336044624,580043,580043.0,21233.589688777924
5038.0,167.8,107.91468816333546,590103,590103.0,21604.206778764725
5103.0,164.7,100.19716785731582,600241,600241.0,21986.651814699173
5165.0,125.5,85.93239455564411,610102,610102.0,22349.51465034485
5227.0,143.8,97.64899446723027,620116,620116.0,22717.302961349487
5292.0,151.2,105.23283948034475,630008,630008.0,23078.29834294319
5357.0,142.2,90.24928361354671,640137,640137.0,23453.150185346603
5425.0,186.1,117.62139207511943,650106,650106.0,23822.872318029404
5490.0,182.0,122.67086813890425,660030,660030.0,24197.93639111519
5548.0,171.0,114.46921102741555,670061,670061.0,24566.540853261948
5613.0,223.5,125.63540808134242,680114,680114.0,24934.40045595169
5675.0,134.8,93.83460591248587,690056,690056.0,25308.106529712677
5738.0,144.6,94.06825610005946,700061,700061.0,25676.631531715393
5798.0,124.0,80.92007363801835,710051,710051.0,26059.15375638008
5860.0,148.0,99.69666506249203,720168,720168.0,26431.671549081802
5917.0,138.6,96.61700484123966,730012,730012.0,26791.350309848785
5969.0,114.7,74.8539796233014,740009,740009.0,27158.400495052338
6027.0,205.6,131.2700077115453,750121,750121.0,27523.022354364395
6088.0,148.0,96.05993194757235,760044,760044.0,27903.054693460464
6142.0,194.0,116.38710432685983,770348,770348.0,28282.60592031479
6191.0,241.8,145.012305000276,780110,780110.0,28655.044184684753
6241.0,135.1,82.8513721735035,790066,790066.0,29035.00964641571
6298.0,181.8,109.88857595786767,800061,800061.0,29405.014259815216
6349.0,166.3,111.64625240466941,810174,810174.0,29786.52560210228
6401.0,183.4,111.55852767229628,820059,820059.0,30158.737956285477
6451.0,180.6,108.28875783245687,830132,830132.0,30533.5305519104
6504.0,183.0,114.88760065969879,840064,840064.0,30896.925223112106
