step,episode_reward
0.0,28.99910545349121
10023.0,25.600475311279297
20023.0,21.938507080078125
30028.0,19.613636016845703
40028.0,26.6173152923584
50005.0,40.43058776855469
60020.0,24.8905029296875
70002.0,42.42267990112305
80048.0,31.34775733947754
90094.0,83.80152130126953
100026.0,66.15188598632812
110060.0,56.49922561645508
120042.0,71.59541320800781
130055.0,54.116050720214844
140067.0,62.62675857543945
150027.0,81.93722534179688
160046.0,80.12168884277344
170103.0,79.30110168457031
180071.0,79.85697937011719
190084.0,93.56974792480469
200158.0,90.9207992553711
210100.0,93.68727111816406
220000.0,69.10064697265625
230003.0,8.271951675415039
240070.0,116.11067199707031
250088.0,138.094482421875
260084.0,123.80931091308594
270006.0,91.71466827392578
280045.0,159.92367553710938
290271.0,138.66598510742188
300209.0,170.0413360595703
310067.0,137.24737548828125
320158.0,174.90347290039062
330072.0,94.52108001708984
340003.0,83.69465637207031
350123.0,134.99110412597656
360067.0,85.04053497314453
370086.0,56.064170837402344
380140.0,134.3660888671875
390157.0,90.0502700805664
400034.0,146.64102172851562
410192.0,161.81063842773438
420061.0,125.62428283691406
430073.0,67.82263946533203
440108.0,150.7533416748047
450273.0,186.26437377929688
460140.0,65.19219970703125
470031.0,90.48379516601562
480028.0,142.75778198242188
490047.0,37.70758056640625
500026.0,139.64866638183594
510020.0,180.54110717773438
520148.0,211.0150146484375
530021.0,237.7225341796875
540046.0,18.19649887084961
550420.0,287.9491271972656
560353.0,158.37725830078125
570011.0,129.88760375976562
580246.0,224.296142578125
590141.0,225.1592254638672
600044.0,73.91734313964844
610106.0,189.73094177246094
620047.0,81.16880798339844
630107.0,74.21265411376953
640104.0,236.8374786376953
650167.0,263.96588134765625
660638.0,350.43109130859375
670193.0,213.940185546875
680037.0,82.74224090576172
690357.0,317.2667236328125
700016.0,42.750816345214844
710213.0,306.5039367675781
720379.0,202.52935791015625
730027.0,59.31697463989258
740233.0,279.09124755859375
750086.0,185.82769775390625
760027.0,143.44546508789062
770155.0,221.43142700195312
780178.0,202.12109375
790145.0,44.098350524902344
800068.0,74.18960571289062
810000.0,307.4479064941406
820046.0,95.99867248535156
830291.0,110.73927307128906
840263.0,158.71807861328125
850517.0,211.7903289794922
860005.0,22.103355407714844
870600.0,225.0843963623047
880094.0,191.29348754882812
890089.0,146.50137329101562
900117.0,350.94500732421875
910260.0,151.57688903808594
920002.0,101.5339584350586
930028.0,110.3460922241211
940225.0,409.9225158691406
950088.0,110.14692687988281
960790.0,495.98297119140625
970031.0,37.6998291015625
980158.0,200.10653686523438
990179.0,344.5756530761719
1000112.0,266.96319580078125
1010114.0,112.26521301269531
1020287.0,370.6255798339844
1030058.0,24.72659683227539
1040458.0,378.8404235839844
1050077.0,90.74835968017578
1060433.0,355.68634033203125
1070021.0,29.726985931396484
1080062.0,114.83612060546875
1090010.0,138.4071807861328
1100228.0,262.670166015625
1110007.0,99.49058532714844
1120009.0,38.90380096435547
1130044.0,34.80326461791992
1140023.0,197.41677856445312
1150212.0,214.92813110351562
1160078.0,169.64500427246094
1170052.0,143.20726013183594
1180280.0,116.07275390625
1190205.0,63.3325080871582
1200083.0,122.54443359375
1210131.0,100.14509582519531
1220183.0,119.54862976074219
1230028.0,108.50279235839844
1240022.0,169.2076873779297
1250097.0,147.0894317626953
1260125.0,77.07161712646484
1270111.0,165.45413208007812
1280137.0,98.38333129882812
1290096.0,107.35975646972656
1300501.0,261.533447265625
1310039.0,23.632911682128906
1320077.0,187.5946502685547
1330012.0,160.64730834960938
1340030.0,65.91483306884766
1350151.0,98.5600814819336
1360035.0,142.24923706054688
1370088.0,205.7227020263672
1380014.0,35.143619537353516
1390049.0,137.75839233398438
1400068.0,268.18963623046875
1410054.0,53.03252029418945
1420045.0,197.1851043701172
1430106.0,200.60910034179688
1440017.0,246.97543334960938
1450079.0,110.7819595336914
1460120.0,167.5413818359375
1470055.0,97.95203399658203
1480058.0,164.42654418945312
1490307.0,441.8904724121094
1500317.0,483.23687744140625
1510006.0,330.4927673339844
1520455.0,329.72076416015625
1530234.0,271.99151611328125
1540257.0,128.11721801757812
1550117.0,98.68269348144531
1560095.0,84.27471923828125
1570632.0,323.8905944824219
1580003.0,131.80519104003906
1590074.0,82.8627700805664
1600028.0,304.3496398925781
1610025.0,130.94924926757812
1620094.0,108.85076904296875
1630003.0,185.19802856445312
1640108.0,342.136962890625
1650252.0,251.64901733398438
1660034.0,65.77471923828125
1670082.0,135.5284423828125
1680330.0,256.545166015625
1690041.0,270.2152404785156
1700073.0,136.0076446533203
1710464.0,427.9156188964844
1720609.0,337.88720703125
1730002.0,170.7849884033203
1740314.0,135.9642791748047
1750024.0,183.19235229492188
1760260.0,309.3460388183594
1770023.0,338.12579345703125
1780126.0,322.51666259765625
1790209.0,333.4754943847656
1800100.0,135.9269561767578
1810225.0,337.39593505859375
1820114.0,585.4195556640625
1830004.0,313.72857666015625
1840366.0,311.83001708984375
1850273.0,191.7229461669922
1860380.0,375.6077575683594
1870799.0,529.54443359375
1880537.0,308.37890625
1890287.0,289.6741027832031
1900519.0,320.7377014160156
1910527.0,562.8046264648438
1920398.0,332.6301574707031
1930035.0,147.86166381835938
1940154.0,319.03302001953125
1950338.0,471.6573791503906
1960377.0,258.76806640625
1970237.0,485.6920471191406
1980488.0,397.10772705078125
1990367.0,239.3045654296875
