step,episode_reward
0.0,7.454949855804443
10018.0,3.8628997802734375
20044.0,5.006184101104736
30004.0,9.273477554321289
40032.0,7.159370422363281
50006.0,10.757460594177246
60028.0,8.202794075012207
70018.0,12.039200782775879
80000.0,17.747955322265625
90002.0,24.269973754882812
100005.0,4.800584316253662
110049.0,12.592618942260742
120077.0,40.271297454833984
130155.0,30.38633155822754
140006.0,17.082645416259766
150102.0,23.28704261779785
160719.0,40.87434387207031
170210.0,47.99387741088867
180476.0,53.58245849609375
190880.0,76.9568862915039
200915.0,54.28181076049805
210125.0,49.97224426269531
220206.0,64.46992492675781
230355.0,14.406338691711426
240915.0,18.63252830505371
250501.0,11.353475570678711
260102.0,37.13921356201172
270061.0,54.35663604736328
280057.0,35.820159912109375
290046.0,3.098966121673584
300789.0,33.95073699951172
310012.0,3.7787795066833496
320620.0,12.549249649047852
330587.0,6.734429359436035
340058.0,49.88200378417969
350111.0,27.78218650817871
360003.0,2.061201572418213
370025.0,2.511638641357422
380025.0,9.427950859069824
390466.0,15.056451797485352
400151.0,58.302337646484375
410030.0,18.935117721557617
420162.0,10.683965682983398
430002.0,6.643792152404785
440682.0,53.50069046020508
450033.0,21.499879837036133
460013.0,2.5456905364990234
470029.0,2.186469316482544
480128.0,11.386743545532227
490133.0,85.29608917236328
500057.0,71.68388366699219
510011.0,62.00752639770508
520003.0,2.105774402618408
530029.0,13.036291122436523
540123.0,24.244070053100586
550593.0,76.21763610839844
560769.0,49.23023223876953
570567.0,45.65504455566406
580977.0,100.4804916381836
590036.0,7.517632961273193
600041.0,17.662654876708984
610902.0,15.663904190063477
620614.0,2.059047222137451
630038.0,3.0528903007507324
640673.0,2.0519659519195557
650100.0,23.856691360473633
660633.0,69.95762634277344
670709.0,118.2451400756836
680078.0,63.41590118408203
690561.0,5.9244279861450195
700093.0,99.1633071899414
710373.0,59.712364196777344
720232.0,83.90827178955078
730052.0,73.2841796875
740083.0,75.46509552001953
750710.0,128.8942108154297
760478.0,100.118896484375
770085.0,50.096839904785156
780393.0,60.15312957763672
790114.0,49.19407272338867
800423.0,12.47632884979248
810516.0,66.89765930175781
820157.0,123.34892272949219
830431.0,90.91006469726562
840278.0,47.61277389526367
850001.0,7.348762512207031
860723.0,87.54364013671875
870016.0,80.95045471191406
880169.0,37.348350524902344
890227.0,14.800175666809082
900022.0,2.52701997756958
910022.0,3.706556797027588
920310.0,25.918142318725586
930108.0,92.3853988647461
940747.0,95.85137939453125
950129.0,27.587467193603516
960004.0,2.9642186164855957
970516.0,139.24024963378906
980313.0,133.30638122558594
990806.0,146.73739624023438
1000137.0,146.04971313476562
1010591.0,100.51986694335938
1020024.0,94.86066436767578
1030706.0,37.49089050292969
1040372.0,104.45002746582031
1050378.0,56.0902214050293
1060202.0,81.59364318847656
1070079.0,120.76469421386719
1080078.0,45.079017639160156
1090179.0,41.37993621826172
1100271.0,114.1542739868164
1110053.0,18.36087989807129
1120814.0,141.9369354248047
1130440.0,32.20705795288086
1140427.0,142.53445434570312
1150612.0,117.6654281616211
1160774.0,94.90455627441406
1170012.0,68.20850372314453
1180404.0,88.466552734375
1190049.0,62.74220657348633
1200801.0,85.89391326904297
1210852.0,109.59334564208984
1220337.0,87.9481201171875
1230301.0,45.00053405761719
1240782.0,132.71078491210938
1250782.0,140.8890380859375
1260320.0,125.94831848144531
1270309.0,11.424372673034668
1280515.0,180.77694702148438
1290005.0,2.840463161468506
1300555.0,87.0066909790039
1310919.0,34.837303161621094
1320223.0,8.768345832824707
1330792.0,157.24195861816406
1340731.0,148.98240661621094
1350010.0,145.50588989257812
1360756.0,135.34536743164062
1370958.0,162.54818725585938
1380766.0,166.7247772216797
1390390.0,78.0283432006836
1400661.0,105.33778381347656
1410672.0,163.21798706054688
1420480.0,161.63661193847656
1430015.0,3.920682430267334
1440840.0,109.65571594238281
1450044.0,108.4503402709961
1460044.0,198.37387084960938
1470501.0,180.43096923828125
1480953.0,143.95706176757812
1490953.0,197.20606994628906
1500912.0,189.18820190429688
1510912.0,199.2744598388672
1520165.0,148.03689575195312
1530170.0,204.28842163085938
1540088.0,157.7172393798828
1550430.0,92.65937805175781
1560648.0,108.8433609008789
1570142.0,150.7749481201172
1580043.0,189.06202697753906
1590627.0,8.906869888305664
1600303.0,98.44783020019531
1610175.0,181.90084838867188
1620294.0,201.27346801757812
1630335.0,198.22964477539062
1640378.0,203.1527557373047
1650429.0,200.68060302734375
1660539.0,202.0731658935547
1670539.0,169.17506408691406
1680539.0,190.42047119140625
1690557.0,187.52574157714844
1700067.0,196.72518920898438
1710067.0,179.2364959716797
1720177.0,137.96337890625
1730980.0,202.7912139892578
1740980.0,207.52908325195312
1750688.0,206.587646484375
1760431.0,173.90611267089844
1770907.0,189.18080139160156
1780907.0,196.74459838867188
1790425.0,88.28155517578125
1800940.0,192.3041229248047
1810967.0,202.98974609375
1820967.0,197.85546875
1830022.0,6.545131683349609
1840372.0,211.17825317382812
1850362.0,82.48060607910156
1860703.0,209.361083984375
1870376.0,206.271240234375
1880376.0,210.4747772216797
1890106.0,8.267964363098145
1900201.0,203.18527221679688
1910201.0,175.63653564453125
1920397.0,163.6626739501953
1930546.0,202.0649871826172
1940690.0,195.80259704589844
1950270.0,132.7568817138672
1960270.0,211.0595245361328
1970270.0,204.6259765625
1980616.0,160.1439971923828
1990739.0,209.0233154296875
